uid,n_hit,chi,eta,etamul2000,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,pEhigh,phiS,pR,pT,rho,sageA15,sigma,theta,zeta
6fa276f2129f38cd376079eeebbf2211,13,0.147703098340677,0.942686512314977,0.481355846412286,0.497318732265771,0.78887085050421,0.608619080634523,0.678829368768519,0.110890459935634,0.159219805555577,0.0200728918898137,0.429356103796971,0.0365779732315039,0.740837798199094,0.0011797463854494,0.0435283301095774,0.863292714238619,0.000967281392768356,0.0942063827346145,1.65002583772726
9571e91f900697419837f160c01d5497,13,0.140344115988657,0.974028378457954,0.490103822277688,0.456738657313756,0.704020085010038,0.700883988136942,0.654165321656461,0.120019564024366,0.169240827033658,0.0147799967711563,0.405024565387754,0.0341229478856766,0.751252985884707,0.00111457512948111,0.0457360258351645,0.741965121162936,0.000525986978869911,0.0942167154809093,1.56344426697469
d61331507a3dfa714bdddc1ec9469ee3,13,0.137258135178209,0.952283828486764,0.526881710299038,0.224727563835696,0.281476367487609,0.279071811768544,0.699496838190719,0.114565376969243,0.162356987393606,0.0182658664258783,0.424298558216192,0.0338908609285591,0.739843142641059,0.0011656414119452,0.053467957689629,0.789746817052424,0.000849293067674974,0.0846145587871227,1.60217007247541
7b3a5d8f580947efaf78846ce0b25dc2,13,0.160600642872742,0.957599806775538,0.501127112053227,0.312312817004923,0.302671539609476,0.346892565344599,0.756959825956777,0.104117733154611,0.171382437290871,0.0206467408416881,0.405193011495361,0.0310977689527428,0.731426091678292,0.00118670254937252,0.0509928298769634,0.816523302071923,0.000659502525253854,0.0905582556576563,1.61681730424737
9ed3fd96558bcef71913fa4ad48da59b,13,0.172698099999314,0.968522742391461,0.46708328182181,0.170228385339068,0.319559615013138,0.387582159833698,0.562047180777389,0.106867405623761,0.160014863138118,0.0178447430677355,0.431768754950292,0.0337967918328021,0.72527882162479,0.00115192474125493,0.0490472558602167,0.826631120365631,0.00062831227065325,0.0970899907762121,1.63452577887196
2bd110dfe61e96e04d94e549ebf31cf8,13,0.164947361221224,0.944705049120536,0.547966387678076,0.575396030014442,0.548675224278868,0.177465732627383,0.743712282823307,0.126695217897965,0.14499088874846,0.0155758073106101,0.408018243205702,0.0310171500813365,0.6712261934739,0.00119146299257749,0.0479656193901214,0.825259686931293,0.000702979146504199,0.0833742326460449,1.6095579976288
d453e00800cdbc073e285b67d7ec2120,13,0.166653662575631,0.97155625611095,0.521680814876923,0.385804768476611,0.402433044828095,0.437296098478815,0.660986889128046,0.0997995405486206,0.168509399461971,0.0192506497660031,0.424821479465409,0.0316397805938213,0.705366599687466,0.00120693564879219,0.0509666762156827,0.833565351190183,0.000864864558046847,0.0881532528168797,1.56209521588147
1654be21e7aa647cbb3772588d8f3819,13,0.167141624295942,0.965460851873278,0.424241122650117,0.442945678677423,0.373727865586338,0.211313217020489,0.648311411818718,0.119863552958151,0.152888036605135,0.0157102516517009,0.390585562782108,0.0315206967431258,0.732473821598816,0.00116801755013495,0.0532169411674416,0.817702317062638,0.000619870765950443,0.0815870735589864,1.6486553077705
888a09d4f3f98a90b3ab5778c221678b,13,0.187024722015163,0.945643665378135,0.45571139916158,0.215491466872859,0.397073410164962,0.401454133016677,0.705531629228765,0.11004106544996,0.153967126125409,0.0200743647553707,0.431739997967891,0.0369265836917334,0.652835086881441,0.00121847427080777,0.0448975556839824,0.902843402512514,0.000759442020654586,0.0928755683156769,1.62402426871847
3fbaca56aa7b6b81b05af0242fd2022c,13,0.161750746919414,0.960197994533977,0.576422650069682,0.371559913921753,0.467714535532055,0.390545275462966,0.735894042066088,0.124256375566195,0.161281952857068,0.0180802939998466,0.398931406087599,0.0371072487416339,0.666278702634709,0.0011207071816407,0.0552836768848171,0.810942723895687,0.00078726892682989,0.0844095204546354,1.55286995547485
4808d6d80c0bef74b0b0b3ecb46c3287,13,0.19782886879584,0.976827575103112,0.477150541347154,0.54088165220518,0.540101664718228,0.747598609681903,0.628782087115475,0.107464903943813,0.140227698445061,0.0122037721138835,0.40990026402292,0.0335010458644482,0.660086479758308,0.00108225311839891,0.0554263288763633,0.921858286067985,0.000553119634317625,0.0925606881829672,1.57189652537805
95cfd9c050f5035575f177f288974329,13,0.172888344858462,0.95437013825664,0.483976184250178,0.417028189541355,0.403466240704329,0.2537624336362,0.620147490204502,0.101753692292517,0.16622083968301,0.0163934572862804,0.39768080173129,0.0346283941642355,0.717430262978315,0.00116710721911716,0.0527601022378011,0.792944269695254,0.00068352159944471,0.0838698878541332,1.62121492156873
d9d5f3a2fecc36dcd764967a6ba6e1b4,13,0.182598283507308,0.91127074251723,0.516173610357873,0.405123053402381,0.292616947871134,0.137737909890363,0.758375063781255,0.10029530490248,0.172802196378364,0.0178821018820457,0.412386754931142,0.0315300999037429,0.732825029546627,0.00129114057538682,0.0432479486629298,0.807253250769545,0.000685701360432622,0.0928121170489504,1.64161672315455
b53fde0735798c378ded7f59bb7caa76,13,0.174383818241758,0.979106687044909,0.543535878309429,0.529093185568392,0.558113350395163,0.330908183404869,0.629621114634276,0.121862905728154,0.135226337378876,0.018922444534053,0.428155543159895,0.0363431221644213,0.689135035852351,0.00111602286567045,0.0496040778797407,0.922010332996257,0.00105787988100158,0.0948300802961838,1.56547832719543
6cebae982cd7175fd650df0e8a5d96a4,13,0.194127943290809,0.975895001150974,0.524416933641375,0.531780580482099,0.608459735176178,0.722706221613821,0.685669423511604,0.109320686412477,0.146634752464881,0.0124928899731048,0.403936383120157,0.0333420109683731,0.653166305608878,0.00111316208802171,0.0543977042235063,0.902390303341565,0.00058181489361528,0.0916626787431234,1.56818746370894
70c03b114dfd66d0f72fdfbd3334e582,13,0.13565181204151,0.97265926767887,0.488269571881443,0.440769528639365,0.758010665111172,0.686966323469858,0.665318005722035,0.116670080871343,0.163153594544861,0.014966936185432,0.412014822786114,0.0331340446349403,0.743210864788195,0.00112666363622711,0.044238417419329,0.738990781235734,0.000554212327256339,0.093941070981375,1.58073569547766
340eb7ca9381b715667d222dfc43c147,13,0.144227157394844,0.954431432114199,0.535158860158336,0.288757550341573,0.302762200018342,0.283949299270873,0.701089890207044,0.110064327698794,0.160728201637301,0.0179473698514867,0.422657548284425,0.0345240861569241,0.742007220313638,0.00111841749073599,0.0570483972824731,0.784971230795384,0.000922642875751603,0.0866583953684508,1.60634070979295
cc3216ad605e80e8abf84ba93b788dfc,13,0.173637385353057,0.894801359954585,0.568866518340583,0.477288462605475,0.658047362358588,0.483545253770709,0.721988069599488,0.108633538157132,0.155006866688984,0.013510349528841,0.403605565061455,0.036205690601365,0.678822313267033,0.00114807137807044,0.0511062151828365,0.869563959930247,0.000660678913056511,0.0883634553109233,1.61487033869641
0e1b8a8677c7c95f74cde5c4c6c41ebd,13,0.138325348220039,0.856965039283812,0.53953380037977,0.429658924523694,0.395977094476101,0.414087036575442,0.623992588474963,0.100225743378018,0.162642147612923,0.0191054076160887,0.437402566511007,0.0329368874956967,0.685087597270587,0.00112359247280223,0.044910913377027,0.757194756675538,0.000616909161618584,0.0931470172689128,1.6258263152359
f1ec92bfdd96afd38b37e22975be221b,13,0.161474005082602,0.924756459693368,0.584836798075685,0.437681253777447,0.270643599174112,0.283436595816023,0.657768741660096,0.102487768915548,0.158720454760706,0.00967197106779044,0.422939310843136,0.0332111784718142,0.728564657172019,0.00111978699767949,0.053438873160293,0.849748422498521,0.000527117624642265,0.0986048233063551,1.55931182019115
4beef8e23f09aba806b8cf9e8bab53c8,13,0.189664570503958,0.952760721941673,0.538544233506846,0.333282938250325,0.450847109892828,0.265841951383245,0.44730992016681,0.128188933027542,0.1293182609346,0.021671699009809,0.440277704611998,0.0361170297110771,0.657311447883046,0.00123720682591228,0.0440245320244545,0.920122016423008,0.000891995904250065,0.0881015836867198,1.55104607732578
00393d6a7a23f3e9a25d8cd662f517e4,13,0.117683962528956,0.919689389939814,0.592485761342628,0.534377774591787,0.58799940377692,0.602930927576041,0.573021958795471,0.111533428046549,0.17026960762063,0.0193590843160496,0.398061179105551,0.0347463680098727,0.723364836312578,0.00113039441131215,0.0421590832389851,0.805318493430175,0.000642964980746848,0.0934601419126172,1.58937716737983
00f20b4ee0ffbfff862430fe932911bd,13,0.151851432039772,0.953430767903871,0.457288035571761,0.387311330933047,0.550098747301086,0.112310757771722,0.721999135095969,0.127198032487651,0.133347604222532,0.0177292459846689,0.371455841387646,0.0364773328640882,0.734265310575395,0.00101666219080783,0.054275453992718,0.850486943423847,0.000437895539500973,0.0885611892182353,1.60038802479267
966fdff2b75ab5dfa2deaeb32ea2fba7,13,0.165879152303032,0.976745359884855,0.496371935546112,0.53724101144938,0.294625005801283,0.306472297002428,0.522144071903771,0.109831882975503,0.169678329801009,0.0205788959472628,0.382532899917194,0.0326768294120202,0.656068326011768,0.0011621254473427,0.0390450411337707,0.823010708763461,0.000997036209636076,0.0901410944393754,1.62233280354627
76971009406bc5a1a24eb77ffb58e658,13,0.168059884132215,0.963493967944558,0.540534639385638,0.372736893441994,0.463213459261555,0.376920809719883,0.72340881713263,0.127564954615656,0.158353654048465,0.0190020257217982,0.386741319401358,0.0362575128273479,0.663418382504954,0.0010923226743524,0.0563047589078234,0.829729940785076,0.000865210863277579,0.0838647821823724,1.54725345365918
6d2416e3fcecec1b5c4124fe924965c4,13,0.191752576910509,0.933449698617101,0.562301321248738,0.210564239508756,0.39014772419013,0.678378732052813,0.673042931281071,0.121097118240243,0.159010180081078,0.0184792007898249,0.42692180802368,0.0372359601598623,0.660074624567118,0.00114530613325526,0.05303676932497,0.794041566446365,0.000537307971829893,0.0955695559982151,1.6174275147913
3434c444a9ae1e3afeedaa5226d97d99,13,0.190787014646634,0.947657710398494,0.45253921549608,0.193941187308536,0.31899608247465,0.441474370070856,0.734167365177533,0.109630137090621,0.155742317628088,0.0212158249874265,0.429210348400331,0.0369209910414079,0.660333736566463,0.00120767719532816,0.0468752570476252,0.896933421093515,0.00068226806670619,0.0946461948233545,1.63005008308399
8dc775d9644d919b50b0f6b5bbfe1a7f,13,0.164436441269838,0.963655767030466,0.519803070451696,0.135326825676238,0.398718132949316,0.114329561178441,0.741195143841014,0.127888664909069,0.14988991202537,0.0197285325135399,0.420182780426161,0.0354188488904585,0.71469784816699,0.00120730588224378,0.0533835793454044,0.861966502832408,0.000891097729986605,0.0825407237598697,1.57141279639484
3087d074657f5ddb53e3f3c871ad4de5,13,0.155701068650552,0.965548364266923,0.419686263202279,0.311148787939069,0.580414065590649,0.255119694422496,0.481155979879155,0.112588749164825,0.147850610294127,0.015903176337197,0.402617797020005,0.0358217762678316,0.735908340073519,0.0010933664647236,0.0437146258638589,0.852333049586938,0.000717468199295992,0.0953327521083005,1.6457245886666
dfcf3b341554dd2c198e30c150f31bdb,13,0.159176455995562,0.960539863405653,0.546646911657498,0.335834095514896,0.37807274363082,0.403835896191615,0.746174554632517,0.123430173387854,0.160289860715893,0.0172917824181239,0.391477857831,0.0371222023072016,0.664707345865101,0.00108693660781777,0.0535980399639351,0.822609652056934,0.000910512798485215,0.0863349440449639,1.54741348713428
c9e7fa7e8a02a314de630e34697c3f40,13,0.174874451122725,0.969621323126632,0.492346328180071,0.182226737482937,0.305736221319859,0.446246868223619,0.523359627097563,0.107801736041784,0.15076285094672,0.0172346497455801,0.434424058888747,0.0349106213370164,0.727848475299995,0.00114196343214838,0.0500132347100797,0.804065707077345,0.000679611343934939,0.095331632876521,1.62356662430144
d4aabf5b04d8b9a9a309738e40bc516b,13,0.171551519149982,0.954342567753209,0.565775842170972,0.545637783269456,0.291868449373212,0.449864403154376,0.629840255977999,0.116420066569363,0.148475576068447,0.017562206914853,0.397090627781285,0.0361549986465421,0.723612962729285,0.00130804424698208,0.0453838088746638,0.821580561923042,0.000570735516401405,0.0802018525907186,1.64434373085981
99932ce900b5cc1f49fa837d0a96df35,13,0.180159923225494,0.968207250051208,0.486539882902053,0.194023099920926,0.316701307679252,0.396413523324769,0.531517397057452,0.109177861029295,0.157972378999692,0.0162304944781862,0.429455447814636,0.0342237390197343,0.724429567956929,0.00115532646485102,0.0498390351566333,0.81400822998564,0.000674674081129441,0.0962052995934365,1.61973693937797
e3e070044561b818a72ab1c10c45dec7,13,0.152884831579338,0.9314341385495,0.522105013856242,0.53904904402053,0.781555255140808,0.608724244129065,0.681136920841964,0.108783401132916,0.155833436745562,0.0194518069161172,0.428987957169858,0.0374236727384225,0.743525631877011,0.00115789921560856,0.0441393134207628,0.851507069212244,0.00103754657606383,0.0965573469306784,1.64972322867132
219baa86bae4680ce3b8b34dca51af6e,13,0.159695045009124,0.968469353997905,0.5380282811056,0.442084035989914,0.422638090932137,0.480544205480468,0.684212317953079,0.0991691942153392,0.164861452523068,0.0168518069239278,0.421170734686752,0.0318754544465556,0.709805323002624,0.00118721060926343,0.0522217527510137,0.857503192374584,0.000823200839497777,0.0881929872381151,1.56243494087257
234d846ee87190b2c7415c14046112c1,13,0.225216585368017,0.931837051582045,0.409830399199565,0.523916941676134,0.533027683120727,0.513795050536267,0.763039328260123,0.12410060775523,0.153297232302197,0.0163524325150445,0.366263155726728,0.0308559127984759,0.725582083975905,0.00111440106236549,0.0413061279387988,0.843176561078752,0.000978833390044942,0.0992337775603067,1.59138039857198
1eaadf648c6d9e897559eb2fefeaf2ce,13,0.16212575678156,0.94775094138671,0.53792345632022,0.442730937731029,0.438366371211372,0.452159308927184,0.675233241150669,0.100617777796692,0.17249245574302,0.0167329026778458,0.420364856689079,0.0323035328532042,0.714297030038849,0.00119128232962782,0.0506817638262545,0.829548044457711,0.000789348774232964,0.0906835973117156,1.5580828342902
e93464494471087790424a0ed458b844,13,0.162113469890534,0.921539117043347,0.536977579883103,0.426742829908847,0.309264763057191,0.324334971736956,0.60524672317058,0.104925513437967,0.160150787556565,0.00954340465220814,0.428753917249532,0.032629506094374,0.732237533696948,0.00112990405119333,0.0517183891579219,0.838822719299146,0.000559496472501007,0.0975945687781454,1.57769824968596
e3f3f73afc4172c491b1364dd8769b6f,13,0.1706761800569,0.975280963645048,0.484391294408084,0.521188806519547,0.288953968585461,0.294938793906391,0.524140766009857,0.115247762176518,0.169796199769042,0.0213926549041805,0.378411272408732,0.0326514292818298,0.660637117494827,0.00118398921782493,0.0376798582449608,0.82233559464681,0.000916368091667899,0.0905208227392811,1.62209728010173
7a3dcca51dc61cf6ab14f754ff32b9bb,13,0.171773871605232,0.913571301111037,0.565821752031592,0.442350612970351,0.326417599870392,0.279418180624483,0.629212586773922,0.100488371626196,0.166225528018514,0.0093216136723962,0.420718973259597,0.0338054782560426,0.740477814852593,0.00111391392904656,0.0536700285913312,0.841438696488354,0.000557999525049922,0.10079649559963,1.57648033538579
6025e724d26bf3b50a7e3915512deb84,13,0.198319597202517,0.92596884144678,0.567459704480698,0.230482725066974,0.484205141916642,0.722297064749726,0.667329404577585,0.126937936077653,0.158575616164334,0.0184419346217716,0.425945811440284,0.0366838932571781,0.649907524364726,0.00112455676971341,0.0522716035481873,0.783305971034697,0.000561829203465511,0.097187098145842,1.60769880644701
c9d8b52d648960b3f1a8678b86bf5c49,13,0.175240359366065,0.946451615292936,0.418521569334363,0.50029818602303,0.527558247045987,0.368828767184773,0.586933839366734,0.120736229087043,0.139236489826028,0.0174559197764346,0.368611638851989,0.0321794823943096,0.680766231662647,0.00103644488666569,0.0553345314665929,0.853276337409544,0.000752618748281101,0.0790050557831679,1.64030892292869
fa1f118e538d50f5460b7dfaade39632,13,0.218310918541213,0.960253318210873,0.574491071136621,0.169297229412762,0.532586441882086,0.597022982842257,0.605826540680446,0.106807735758175,0.170469581773145,0.0201668284791657,0.397129652840023,0.0325252440152163,0.676612589846198,0.00126017873175107,0.0526083673628712,0.863929361816319,0.000488847937218117,0.0899096539614548,1.62381427020792
a8985bc0a32f3e39d3816562070034c9,13,0.149244810114616,0.949379643649306,0.529346358707243,0.180765507238175,0.430768973512617,0.118789636540801,0.719977545702892,0.128389967459239,0.146946846060141,0.0205391255755638,0.419694515962831,0.035426644590972,0.720543390344982,0.00114132605749047,0.0537070720755847,0.872740984859703,0.000960546246643755,0.08585836782597,1.57429904929882
0214b2bf627797b9c570d24677612527,13,0.193133399251581,0.943281347569569,0.425048643431224,0.220381018825226,0.397543712984218,0.357402418729044,0.695535448165104,0.108476208613688,0.15911329898044,0.0210254122314875,0.436143240048586,0.0371695561305843,0.672096324200253,0.00122801174173197,0.0455525387344602,0.903633946629213,0.000692884282620068,0.0949963927651569,1.63488554427485
39ac6b470b70d28ef95d52901dc1579c,13,0.141637851335623,0.92666622337254,0.519786894783151,0.472365094407811,0.757763230587741,0.591695358131575,0.673303675601524,0.108109059095946,0.158254819534806,0.0213128453287321,0.422171922362729,0.0359897336046819,0.739378402874105,0.00113429805144585,0.0450308913929468,0.86292942514972,0.00103665380163812,0.0961007574909637,1.64202466897313
4dbf673e883f484cb259a071cf12fe6d,13,0.181555895037557,0.892679059903226,0.55823585156613,0.520345753578228,0.668296944187652,0.489704141304626,0.666773339547036,0.106111768520097,0.154786655798376,0.0123020664884826,0.399673876790165,0.0371114205310024,0.680701130761416,0.00116733696769003,0.0469497910662861,0.863282695303029,0.000685324731741318,0.0890935411689002,1.5983020240884
684aaa9cb32c83330f92de612f8ad987,13,0.167052566061197,0.947950491351566,0.552869213530317,0.27347996971591,0.374870766527194,0.393012752819896,0.733920588125294,0.124193566067637,0.159932397151761,0.0177178423833043,0.39927035388252,0.0375100027994583,0.663397295827485,0.00109936729839753,0.055380385473041,0.820624610573718,0.000855764433981562,0.086760921948139,1.56188378572768
7934225786fb232f122448e9ec5ae598,13,0.133591966851798,0.913860799763692,0.516548328841548,0.519649231527247,0.782426745633883,0.648784078684625,0.640065406301886,0.109834421312409,0.158576855078935,0.0197917344840642,0.429892690314864,0.0373159881863794,0.737797612059545,0.00115967687588001,0.0418548761383558,0.844028646933972,0.00102659851136596,0.0926347614286749,1.65196182447655
edfa44ec95e8878f53453fca26dfb2d4,13,0.137896528293468,0.947284117851194,0.47581433217042,0.156138877292461,0.565239680379545,0.545013359121267,0.615510534007166,0.113179034883379,0.162187296099955,0.0229786140880414,0.407351005868382,0.031975107341334,0.704690961988149,0.00114026228181612,0.047052861645969,0.799388274924867,0.000515087909062375,0.0889795427243284,1.62587336502418
9709c4ffcc368164d157f9c0f99d7bcd,13,0.170710784171841,0.943407855852796,0.467804003789185,0.442596352122178,0.358498014304459,0.359415163324775,0.622163070899594,0.0987716210467428,0.156868638568555,0.0167302995851415,0.400802240959467,0.0347107121487049,0.734547526138881,0.00116392639469922,0.0532698485429853,0.796021538945529,0.000679581009486059,0.0825647319051305,1.61869220387832
54dddaa9d4f2d60d77b82541e43e6faf,13,0.192436038130972,0.919292089684119,0.561364437336926,0.217767115317759,0.441465586076324,0.702736526833609,0.627211288346245,0.125296305111559,0.161930057247218,0.0183158308047334,0.420977900449837,0.0365918672194196,0.669212252827523,0.00114438586591607,0.0525720740537081,0.787822016989756,0.000630141438467068,0.0934546893347235,1.61340319920965
d1724eeb816e0a44cdd9719d1210a059,13,0.130721412485369,0.979744099381439,0.488889938177748,0.430823368414163,0.705523409469856,0.649153533381162,0.655194459086946,0.116776178108667,0.168930788591872,0.0148631275423184,0.413183851867112,0.0342426622754466,0.744390360443929,0.00111873365100243,0.0453521079736866,0.744876174694115,0.000575989079316904,0.09321286633815,1.5755795897676
b272c98e0d66ae0365eeb7d453ccf496,13,0.188844949961802,0.969842584580508,0.407285300215964,0.214969504188762,0.378319956186192,0.408389938180131,0.693522136965136,0.108238402344281,0.158886110935853,0.021470211594073,0.428533485622948,0.036491036824,0.666005625941384,0.00121480373488767,0.0448933898282829,0.901115060487008,0.000669347882759741,0.0941093381402033,1.64208161559206
a6671da3805b5562a8b2059b1039b167,13,0.197703304838909,0.979896970902126,0.534124669360631,0.516690367866773,0.545462274108624,0.768299798058103,0.603634576501061,0.109762591434198,0.147449584593622,0.0130876384291518,0.40224575664062,0.0322226784164406,0.658838463792147,0.00110418719240953,0.0548285190867899,0.918627631312625,0.000542810732118704,0.0934959949957256,1.57545780154153
f5eb2836fe87775a4856a427df7d7a45,13,0.16843649980633,0.973152830948556,0.433038106659013,0.400582573033577,0.358180019033065,0.262317410869149,0.582740986033387,0.122207493880449,0.152988484326874,0.0142384439593899,0.38403888337722,0.0325293967389711,0.73904175500075,0.00116859865512393,0.0512908331205633,0.817481293908402,0.000587956797280536,0.0814106621438447,1.63450297856401
11e155468ce4d39018286e02dcaef313,13,0.168001245136999,0.962503937458961,0.525891857405357,0.481775592657095,0.351144259185254,0.449404328924327,0.63002383983544,0.0973487145162034,0.16758225410395,0.0180373711229006,0.422834085397691,0.0318986805553762,0.70237688910965,0.00115177919008544,0.0529229291384,0.827024880086653,0.000751104459066588,0.0910980002925566,1.55111956442268
c11ecc182fd1cc4ff8c24ce440a6336f,13,0.222176801340497,0.969474958526525,0.597799592692572,0.330722372288181,0.321010258192132,0.402273793301492,0.557524963587492,0.115965614491106,0.154936919481474,0.0159425640257845,0.379026785046074,0.0319357892531847,0.669787751540438,0.00122028485640723,0.0434617706577643,0.892863855551668,0.000835773649482687,0.0944822830722308,1.55663475405271
f216438c862b79fd7dc8e57fb587c353,13,0.176346023543595,0.917514999790832,0.473861071479604,0.383559734007824,0.346183015901674,0.224992613000801,0.755814876764511,0.0993171923290514,0.172141816846145,0.0171224101424034,0.415325151342328,0.0317605491350946,0.748073365124606,0.00129976664374633,0.0425564334394108,0.790173362647979,0.00062466305183282,0.090971635101699,1.63646987232516
736a9a80d7f15378490fabd1ea01dce6,13,0.155663855873624,0.963827171177571,0.479571395158931,0.423095461127339,0.382472449182929,0.258882862479784,0.609722045844852,0.100664136661549,0.166679785084366,0.0161716037354451,0.401758982583823,0.0335816463164934,0.730741293616662,0.00118151557082906,0.0523720610070364,0.800762161955015,0.000709944714035784,0.0835656698360388,1.62811251038785
a4f6f4c2f819960c9de9eca33acc3171,13,0.11462323560836,0.911982496563645,0.590073775088865,0.580407737196924,0.598628269455037,0.621235867842315,0.582152714884879,0.113641739800357,0.167284570018018,0.0184429446928966,0.400173767764253,0.0351213227239841,0.728779890066865,0.00110468432244623,0.0439494455267647,0.804419627794303,0.00066716501592186,0.0941310881111142,1.60210351050065
b901f1e98d56ba45b2d6982e7242c556,13,0.153755071142838,0.951103191471212,0.406593902639823,0.364456279184764,0.673965116001863,0.200353653521869,0.539021266422556,0.109508512496511,0.150811237404943,0.0154666345577114,0.40969067631975,0.0356807291492517,0.744113421671048,0.00110371700462645,0.0434816831521389,0.856944537306834,0.000692936072356225,0.0958177152547353,1.64585430613044
fc35aa688c1e93b6d4a7e39c50f0afb5,13,0.219983455225487,0.957647491062476,0.537628759198254,0.165652356194433,0.497389065240402,0.673593383243709,0.582740870113429,0.107911758064984,0.172589149570497,0.0191207852338069,0.400846568643719,0.0321832809184894,0.683252431946963,0.0012676096791605,0.0523646462129341,0.852811958834335,0.000510305523602258,0.0882788800763309,1.6276315063591
6b592a4cf96ac3d759c0fd0f3cfd5e76,13,0.191160549851736,0.902539004002924,0.533306072532808,0.395322403894629,0.637695471220339,0.375068138337674,0.631539857762079,0.122461462409895,0.17055172098959,0.00940521898578559,0.399101969520922,0.0319915071748529,0.72017769402293,0.00120047919786406,0.0445607216132988,0.786609593463824,0.000485554101766125,0.095365314302002,1.55604661653103
bb4a50a0566646f8e36784192b50cbf8,13,0.174871872236843,0.954412729087192,0.460195096160327,0.480496264180758,0.591445366670637,0.586240757325399,0.499174090837287,0.107556140841399,0.138612673523082,0.0207076585455535,0.415285350883362,0.0304630282294632,0.655505361142933,0.00111723352824993,0.0483435533966626,0.902677757887433,0.000563324019364986,0.090810345605613,1.62313726089107
74740260d377013e121d57c664a624e5,13,0.164713545895014,0.972509393867047,0.497688856782801,0.192714191322035,0.289620422576736,0.400542377169213,0.555826976563404,0.108828640924905,0.157831854500445,0.0159126495347158,0.431532607949033,0.034544573205673,0.726584732413718,0.00116314526719607,0.0500338880184872,0.810096750145269,0.000646820234131934,0.0947183825611073,1.61464383448578
5d47ff5cbb24758b8d416662c37c538e,13,0.204802722505074,0.908030585538163,0.576222524106,0.234246042883214,0.475993299812481,0.673834216932674,0.662160358352195,0.124984859616248,0.16212345859741,0.0185522208566661,0.422806792827265,0.0366469273373238,0.652715554603651,0.00113383897712068,0.0522756491149036,0.799619316991503,0.000677225657279403,0.0971961066670629,1.61123500237579
3cfd84f17bddff207859cd758c1ab2c0,13,0.148516670861552,0.963068988384938,0.397615896782784,0.368925704742955,0.632746488382608,0.207520015717745,0.501397830698855,0.111218426587998,0.151664225385766,0.0170647165752116,0.405317026746254,0.0353624348596331,0.740542000094563,0.00109134583471692,0.0421410333287419,0.858253707181299,0.000733951092689352,0.0971513259453772,1.64593597606939
d95053a492217829b08bf7a9bc6f4061,13,0.162624016336471,0.959322879348002,0.56394381850923,0.341160789541755,0.441084752989402,0.374234881153099,0.696673636037725,0.123901286856909,0.162496527430562,0.0173475560107639,0.402780002197082,0.0366863313505598,0.658485052118272,0.00109944389152562,0.0549463510312404,0.817074594657043,0.000818820364138971,0.0863739023514552,1.55183537870204
45eb794c77e294820e767bb22424210d,13,0.159313286109813,0.935707751317467,0.578384787908023,0.561236386267812,0.502609840940683,0.224365701631288,0.728985958825172,0.128800890420527,0.149293343058576,0.0168766606720034,0.417951670002824,0.031949645733173,0.670745969065998,0.00121309408514539,0.0471963195094072,0.830390349895362,0.0007069482155714,0.0868520431300423,1.59643720777648
29d32dbe937e6c4c158c66da1d9b1130,13,0.177949215618257,0.974339876967637,0.457391529595685,0.211246971305127,0.265741570631416,0.384986339367534,0.544930483445416,0.112718442521454,0.15708832085359,0.0150181138723639,0.435833372114376,0.0342489436706605,0.724330928234468,0.00117656357653216,0.0492498932138506,0.827497952913639,0.000617515931221533,0.0962417041810416,1.62024116951569
27dd26c8b1dd83e00ab059036bdd8d25,13,0.160870652119816,0.967639493332671,0.494203563934465,0.48390682897124,0.360761155143478,0.288999799787326,0.536943200731765,0.113647698761519,0.170525868665611,0.0206843315995785,0.379148929750967,0.0330525032745844,0.654021587197281,0.00118568451753436,0.0367017939125566,0.814317876870634,0.000956265895915191,0.0896755240407731,1.62146295823647
7b77547944054f856a4070810c761d97,13,0.154754874973863,0.96319602097057,0.527102122671035,0.337255040376929,0.270666957843233,0.289066214283004,0.733725097251193,0.109347227850557,0.170061825885456,0.0190872359574082,0.40652893590588,0.030996421952943,0.736084171008022,0.0012057562125011,0.048442909472999,0.797546780515521,0.000608382682061467,0.0926275507926411,1.60651593064299
29b4b949f4057baa792e0e5c086690e0,13,0.197484516621995,0.948629234248371,0.496033324299725,0.357472058589511,0.323478322994527,0.125375648013363,0.674987222912521,0.0995885021007137,0.154045688378895,0.00879663486734001,0.378998472779033,0.032149151704843,0.653572864469747,0.00111253267540437,0.0527662620969727,0.886141730841738,0.000743222302521171,0.0855205781685792,1.62187694876223
787c62f51ac8771f5ff623ad6fd94825,13,0.223821034374977,0.947822569312971,0.406282822344004,0.544738645037732,0.535597961736829,0.598826892625254,0.720635546307021,0.122115114431399,0.149660534851439,0.0163705313342736,0.368096234743406,0.0313527910480897,0.729099397376236,0.00114888275782889,0.0406156370233192,0.842620922369896,0.000905238871052001,0.0954304876518973,1.58111757008093
c122529f92eac9989fda1d323ad45de7,13,0.225982927283102,0.921880373974844,0.381505735413315,0.530425310855497,0.758909977541739,0.545303282937245,0.76056020049187,0.100797540046592,0.145149535747591,0.0133371503226744,0.397256252984922,0.0325669528859331,0.694053250452706,0.00114712228896898,0.0429155729439439,0.868337818193627,0.000627279003828825,0.0977515270569066,1.61279707036393
