uid,n_hit,alphaHmul2010,alphaHmul2019,chi,epsilonHmul2010,epsilonHmul2019,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,muDc,muH1,muH2,muK,multiplier,pEhigh,phiHmul2010,phiHmul2019,phiS,pR,pT,rho,sageA15,sigma,theta,thetamul,trmul,zeta
87f84d52bdc181b14acd1619923a228d,24,0.215564592,0.277588866,0.151722261,0.365114112,0.500579561,0.745283953,0.937218601,0.960267537,0.957727918,0.381471763,0.200280645,1.501380994,0.134872738,0.006321287,0.055481752,0.004562982,1.104915801,0.271868311,1.929573834,1.335732858,0.046002232,0.615013447,0.000617855,0.016641494,0.486446187,0.00109621,0.109845142,31.91788677,1.29916934,1.39282768
350e97e5baf36ec67774c11a6ea36b4e,24,0.206203379,0.219473589,0.150784175,0.369022863,0.499998507,0.758696123,0.919178714,0.945009832,0.939220632,0.3987784,0.196925644,1.56711857,0.132831713,0.006543292,0.058965099,0.004435218,1.070037743,0.278652793,1.935394199,1.37288369,0.046119634,0.609606395,0.00064937,0.015770122,0.475095299,0.001115859,0.110291648,31.43423522,1.283984526,1.490003327
f19d614eb7f8d11c2543be43b486d994,24,0.208658277,0.248758143,0.150557306,0.36573301,0.48764389,0.746737761,0.926283535,0.954210482,0.952597095,0.395983238,0.197636023,1.536222924,0.133493059,0.006465064,0.058776239,0.004590467,1.077388128,0.280265457,1.919065032,1.405971203,0.046086151,0.608203899,0.000648005,0.015447491,0.467565468,0.001106985,0.110740971,31.35689016,1.28373817,1.486481855
4c34bbeeb029c9ba7d55ddc272aaaac3,24,0.182109135,0.220867092,0.150824375,0.355542217,0.443658069,0.746150161,0.915235046,0.952758255,0.95926046,0.399186108,0.196833544,1.556528083,0.129800107,0.006444229,0.06226139,0.004670686,1.042687728,0.267390584,1.892465986,1.430493016,0.046244559,0.608089647,0.000661049,0.014440188,0.48095012,0.001100742,0.110174159,31.58684503,1.305103265,1.448961713
cf572e443e8c42fb3ed62b2b35d4d632,24,0.18600038,0.225394645,0.150823596,0.341784327,0.416459479,0.745784868,0.926257132,0.956230038,0.968886987,0.400774827,0.198606675,1.570262911,0.128642752,0.006348727,0.062510711,0.004717721,1.050361387,0.265811841,1.934035783,1.401431615,0.046243722,0.610641494,0.00063562,0.014663966,0.482209619,0.001078383,0.109995457,31.90027121,1.30061722,1.410647983
7015be2254a12171b18c23b044dd72b7,24,0.308171307,0.11679671,0.154368375,0.336420378,0.41694877,0.747552224,0.946480122,0.94721215,0.997678625,0.389876665,0.203594395,1.487239206,0.128994668,0.006120757,0.058495431,0.00452796,1.097913114,0.27300933,1.887042837,1.384799235,0.046344523,0.619195334,0.000644428,0.015537149,0.5350996,0.001050693,0.109826387,32.25261248,1.336579203,1.388911625
7015be2254a12171b18c23b044dd72b7,24,0.308171307,0.11679671,0.154368375,0.336420378,0.41694877,0.747552224,0.946480122,0.94721215,0.997678625,0.389876665,0.203594395,1.487239206,0.128994668,0.006120757,0.058495431,0.00452796,1.097913114,0.27300933,1.887042837,1.384799235,0.046344523,0.619195334,0.000644428,0.015537149,0.5350996,0.001050693,0.109826387,32.25261248,1.336579203,1.388911625
a5a20b8073a6a4bb025fc53b86f14149,24,0.195641916,0.275965879,0.159605527,0.340885237,0.482390777,0.768360825,0.931520982,0.912931872,0.917738885,0.373948809,0.196207699,1.511389949,0.129792147,0.006284774,0.056097751,0.004223029,1.097054775,0.286102891,1.835045146,1.263590845,0.045995371,0.623489003,0.000657055,0.016699922,0.545449199,0.001111022,0.108058178,32.55286304,1.230010751,1.052002503
a53859f28d1c5327505b0066c4bbf8b0,24,0.23790852,0.156735655,0.154515003,0.338511807,0.420218222,0.797658822,0.911532582,0.913789484,0.941176286,0.439519606,0.199742518,1.442404657,0.128465695,0.006607581,0.0564273,0.004082247,1.007189578,0.295532966,2.064288056,1.393209166,0.046589252,0.618488845,0.000680834,0.016603845,0.499447717,0.001129575,0.110725217,32.14868771,1.278218072,1.489755207
bd1b3dd25b7253f89c4ac3d85b66ef34,24,0.226672686,0.168386944,0.154215734,0.339463909,0.421987552,0.796479681,0.909983919,0.91248198,0.940970737,0.442733656,0.200645015,1.459357604,0.128311759,0.006596268,0.056732609,0.004155639,1.007286124,0.294288138,2.047739046,1.403118931,0.046673367,0.618887694,0.000684738,0.016420034,0.496345213,0.001125787,0.110764672,32.00988254,1.279314827,1.536131412
9f8e631c33bdf0fccffd118305d518a4,24,0.230991856,0.188994655,0.150041341,0.340623146,0.46305762,0.769440045,0.898326311,0.95301691,0.916720628,0.430933133,0.195824322,1.549166075,0.135294911,0.006510507,0.05809392,0.00415803,1.022992968,0.271906104,1.910722483,1.343526417,0.04592946,0.613567771,0.000683968,0.015079198,0.487452651,0.001122244,0.11005783,30.84835337,1.332317108,1.74900048
1469a07f75b73f469e60aa932c01975d,24,0.238323381,0.196689513,0.149643248,0.328736334,0.466909708,0.772144621,0.897832748,0.952341591,0.917632277,0.428034963,0.195749143,1.540950046,0.135957299,0.006530603,0.058013772,0.004182872,1.018730901,0.269658945,1.915476005,1.351955553,0.045910125,0.614424594,0.000691084,0.015219229,0.485057236,0.00112079,0.110043115,30.72519393,1.334870342,1.780841554
ffc789da56812e4034e566d233f5f9bb,24,0.288748251,0.111913795,0.150431591,0.363422252,0.514028995,0.796366312,0.90975359,0.932562962,0.926072131,0.409318769,0.198786138,1.543870696,0.13322828,0.006502263,0.058011286,0.004546733,1.093442432,0.267229436,1.91535853,1.246608128,0.04647245,0.618224965,0.000656044,0.017858823,0.525517936,0.001105373,0.108121463,30.96298671,1.357188269,1.663540552
87f84d52bdc181b14acd1619923a228d,24,0.215564592,0.277588866,0.151722261,0.365114112,0.500579561,0.745283953,0.937218601,0.960267537,0.957727918,0.381471763,0.200280645,1.501380994,0.134872738,0.006321287,0.055481752,0.004562982,1.104915801,0.271868311,1.929573834,1.335732858,0.046002232,0.615013447,0.000617855,0.016641494,0.486446187,0.00109621,0.109845142,31.91788677,1.29916934,1.39282768
350e97e5baf36ec67774c11a6ea36b4e,24,0.206203379,0.219473589,0.150784175,0.369022863,0.499998507,0.758696123,0.919178714,0.945009832,0.939220632,0.3987784,0.196925644,1.56711857,0.132831713,0.006543292,0.058965099,0.004435218,1.070037743,0.278652793,1.935394199,1.37288369,0.046119634,0.609606395,0.00064937,0.015770122,0.475095299,0.001115859,0.110291648,31.43423522,1.283984526,1.490003327
f19d614eb7f8d11c2543be43b486d994,24,0.208658277,0.248758143,0.150557306,0.36573301,0.48764389,0.746737761,0.926283535,0.954210482,0.952597095,0.395983238,0.197636023,1.536222924,0.133493059,0.006465064,0.058776239,0.004590467,1.077388128,0.280265457,1.919065032,1.405971203,0.046086151,0.608203899,0.000648005,0.015447491,0.467565468,0.001106985,0.110740971,31.35689016,1.28373817,1.486481855
4c34bbeeb029c9ba7d55ddc272aaaac3,24,0.182109135,0.220867092,0.150824375,0.355542217,0.443658069,0.746150161,0.915235046,0.952758255,0.95926046,0.399186108,0.196833544,1.556528083,0.129800107,0.006444229,0.06226139,0.004670686,1.042687728,0.267390584,1.892465986,1.430493016,0.046244559,0.608089647,0.000661049,0.014440188,0.48095012,0.001100742,0.110174159,31.58684503,1.305103265,1.448961713
cf572e443e8c42fb3ed62b2b35d4d632,24,0.18600038,0.225394645,0.150823596,0.341784327,0.416459479,0.745784868,0.926257132,0.956230038,0.968886987,0.400774827,0.198606675,1.570262911,0.128642752,0.006348727,0.062510711,0.004717721,1.050361387,0.265811841,1.934035783,1.401431615,0.046243722,0.610641494,0.00063562,0.014663966,0.482209619,0.001078383,0.109995457,31.90027121,1.30061722,1.410647983
7015be2254a12171b18c23b044dd72b7,24,0.308171307,0.11679671,0.154368375,0.336420378,0.41694877,0.747552224,0.946480122,0.94721215,0.997678625,0.389876665,0.203594395,1.487239206,0.128994668,0.006120757,0.058495431,0.00452796,1.097913114,0.27300933,1.887042837,1.384799235,0.046344523,0.619195334,0.000644428,0.015537149,0.5350996,0.001050693,0.109826387,32.25261248,1.336579203,1.388911625
7015be2254a12171b18c23b044dd72b7,24,0.308171307,0.11679671,0.154368375,0.336420378,0.41694877,0.747552224,0.946480122,0.94721215,0.997678625,0.389876665,0.203594395,1.487239206,0.128994668,0.006120757,0.058495431,0.00452796,1.097913114,0.27300933,1.887042837,1.384799235,0.046344523,0.619195334,0.000644428,0.015537149,0.5350996,0.001050693,0.109826387,32.25261248,1.336579203,1.388911625
a5a20b8073a6a4bb025fc53b86f14149,24,0.195641916,0.275965879,0.159605527,0.340885237,0.482390777,0.768360825,0.931520982,0.912931872,0.917738885,0.373948809,0.196207699,1.511389949,0.129792147,0.006284774,0.056097751,0.004223029,1.097054775,0.286102891,1.835045146,1.263590845,0.045995371,0.623489003,0.000657055,0.016699922,0.545449199,0.001111022,0.108058178,32.55286304,1.230010751,1.052002503
bb82a2033288df023a80a95606335586,25,0.282464433,0.155734664,0.156627028,0.270667743,0.4917633,0.793719396,0.911005533,0.899964139,0.960033701,0.46976653,0.190392764,1.496683165,0.12751986,0.006623188,0.056799145,0.004790396,0.996548024,0.294274245,2.120534901,1.27084661,0.046189086,0.613461717,0.000666399,0.015504713,0.488800646,0.001126899,0.110328134,32.85879857,1.158605228,1.332845135
b3cec97f8c1b769fbc1241adab0cf6bd,24,0.27910287,0.152852917,0.155880199,0.283552621,0.484287098,0.795232183,0.911578476,0.905693406,0.959912387,0.475805584,0.189627696,1.490534926,0.127063873,0.006620283,0.057558234,0.004746319,1.004323719,0.29491485,2.091248626,1.256382258,0.046128673,0.612976178,0.000663611,0.015841028,0.493706793,0.001128447,0.110266991,32.61498312,1.152679536,1.4136032
8ededab6709d8bcab338aa7278e28e82,24,0.375995551,0.143653705,0.149658099,0.260332008,0.368697584,0.828470108,0.937754765,0.890524797,0.967646032,0.452799178,0.197870008,1.508666456,0.126459384,0.007050511,0.061079991,0.005851564,0.935386918,0.301360901,1.987373899,1.29829136,0.046468212,0.618782236,0.000678745,0.018871824,0.499358357,0.001078134,0.109188745,33.12773951,1.15306075,1.814993276
bb82a2033288df023a80a95606335586,25,0.282464433,0.155734664,0.156627028,0.270667743,0.4917633,0.793719396,0.911005533,0.899964139,0.960033701,0.46976653,0.190392764,1.496683165,0.12751986,0.006623188,0.056799145,0.004790396,0.996548024,0.294274245,2.120534901,1.27084661,0.046189086,0.613461717,0.000666399,0.015504713,0.488800646,0.001126899,0.110328134,32.85879857,1.158605228,1.332845135
b3cec97f8c1b769fbc1241adab0cf6bd,24,0.27910287,0.152852917,0.155880199,0.283552621,0.484287098,0.795232183,0.911578476,0.905693406,0.959912387,0.475805584,0.189627696,1.490534926,0.127063873,0.006620283,0.057558234,0.004746319,1.004323719,0.29491485,2.091248626,1.256382258,0.046128673,0.612976178,0.000663611,0.015841028,0.493706793,0.001128447,0.110266991,32.61498312,1.152679536,1.4136032
8ededab6709d8bcab338aa7278e28e82,24,0.375995551,0.143653705,0.149658099,0.260332008,0.368697584,0.828470108,0.937754765,0.890524797,0.967646032,0.452799178,0.197870008,1.508666456,0.126459384,0.007050511,0.061079991,0.005851564,0.935386918,0.301360901,1.987373899,1.29829136,0.046468212,0.618782236,0.000678745,0.018871824,0.499358357,0.001078134,0.109188745,33.12773951,1.15306075,1.814993276
f06c037049986c1f8a685c57dd200236,24,0.190969176,0.192265512,0.157119397,0.321840304,0.429748307,0.80100699,0.909906329,0.900971754,0.95992543,0.449695238,0.200024126,1.541038911,0.124703164,0.006782861,0.055889007,0.003915375,1.012422072,0.297324336,2.098381823,1.316450275,0.046675062,0.607388288,0.000689446,0.013816073,0.502324026,0.001112642,0.110783393,32.8074515,1.196683019,1.20241887
80e23909895e283132b3bfc9931ed3ba,24,0.189561231,0.188226042,0.157245767,0.321450646,0.443922877,0.795417322,0.902915525,0.907705217,0.955969257,0.464511647,0.200428079,1.591072454,0.124983968,0.006734318,0.060191,0.004016899,1.036446141,0.297883386,2.086051404,1.330817861,0.046459211,0.609074666,0.000695224,0.01377452,0.491041742,0.00111528,0.110949316,32.18650813,1.197113432,1.337193279
1e8a30433b1bde66340ed21b5b1aca79,24,0.243249657,0.170458045,0.160235166,0.323134342,0.342101705,0.750654948,0.847884038,0.854532525,0.888703508,0.474057202,0.22077566,1.567399246,0.128031591,0.006320384,0.05701281,0.004870961,1.138459626,0.306189488,2.333424185,1.087820699,0.044711807,0.602541102,0.000725078,0.010626084,0.445104322,0.001026714,0.109963722,32.88384041,1.270463088,1.096122269
5d68af3571279023d56bd2e68dcf0302,24,0.246776742,0.177554893,0.160833335,0.319822651,0.3338687,0.752009376,0.847862917,0.853710093,0.888336441,0.47231212,0.221463182,1.567442065,0.127674649,0.006326356,0.05794427,0.004912999,1.144525731,0.307643786,2.352348036,1.101844405,0.044743264,0.601961994,0.000726211,0.010759546,0.442354363,0.001024594,0.11009215,32.95208122,1.263422577,1.061570408
7cfc096d016630cf97c9d723026ee6be,24,0.247011296,0.203813354,0.160492221,0.295067013,0.284065681,0.749351194,0.886500285,0.845745815,0.873107946,0.474282378,0.215898619,1.382123362,0.127494837,0.006538595,0.059082843,0.005240705,1.156894549,0.297589399,2.286216707,1.153606489,0.044406937,0.602651005,0.000754488,0.012333317,0.437417973,0.00105026,0.110667029,32.86948262,1.3576577,1.339618909
a5490fe9a8b8c8ca7093d67f0a799e63,24,0.269036544,0.194003303,0.157471419,0.265721324,0.356880544,0.790453236,0.869494745,0.906627421,0.926153486,0.504081581,0.202283318,1.25080762,0.13405133,0.006286515,0.059246169,0.004793916,1.100906663,0.270729974,2.444361574,1.277009463,0.045952364,0.60878235,0.000704904,0.014206688,0.493797367,0.001037539,0.11075116,33.88696061,1.19504297,1.261696115
10d198fc72c231689e77c54481a9ac9e,24,0.252230163,0.190834007,0.158788502,0.27241892,0.314891566,0.774880937,0.88203423,0.904323865,0.928108516,0.494634335,0.200760099,1.34969684,0.134166399,0.006428599,0.059217517,0.004736348,1.110137885,0.272505737,2.38472572,1.294628877,0.045835113,0.610258379,0.000720393,0.014009898,0.491642561,0.001043256,0.110600071,33.59473242,1.234352715,1.352691936
0152a5182c416a35e054e84451a4aa0d,24,0.260708729,0.176944556,0.159138611,0.272102508,0.333730226,0.764768149,0.874350686,0.892000994,0.921342664,0.48340821,0.204375946,1.347584339,0.133220564,0.006268861,0.057753895,0.005075883,1.130517934,0.273685312,2.451183274,1.239270227,0.045889567,0.607875925,0.000709515,0.013455007,0.479071163,0.001029848,0.110755449,34.18999734,1.205410437,1.230652159
00e59f98283f2c330edaebac14f785aa,24,0.232639852,0.267072439,0.14548939,0.28623201,0.321684069,0.739950757,0.851486912,0.822064753,0.991862679,0.455393451,0.220780294,1.583846134,0.120484918,0.006700078,0.066746589,0.005007854,1.150181534,0.338513907,2.249748003,1.450772729,0.045225125,0.62130956,0.000787353,0.011660964,0.535087467,0.001098331,0.109171097,31.99758407,1.244035588,1.405805166
00e59f98283f2c330edaebac14f785aa,24,0.232639852,0.267072439,0.14548939,0.28623201,0.321684069,0.739950757,0.851486912,0.822064753,0.991862679,0.455393451,0.220780294,1.583846134,0.120484918,0.006700078,0.066746589,0.005007854,1.150181534,0.338513907,2.249748003,1.450772729,0.045225125,0.62130956,0.000787353,0.011660964,0.535087467,0.001098331,0.109171097,31.99758407,1.244035588,1.405805166
00e59f98283f2c330edaebac14f785aa,24,0.232639852,0.267072439,0.14548939,0.28623201,0.321684069,0.739950757,0.851486912,0.822064753,0.991862679,0.455393451,0.220780294,1.583846134,0.120484918,0.006700078,0.066746589,0.005007854,1.150181534,0.338513907,2.249748003,1.450772729,0.045225125,0.62130956,0.000787353,0.011660964,0.535087467,0.001098331,0.109171097,31.99758407,1.244035588,1.405805166
e724bf56520010bf1952580038f63a38,24,0.187982133,0.216360116,0.148747559,0.328885575,0.304494546,0.843000069,0.868292158,0.883835484,0.928425869,0.53056269,0.212062209,1.529773359,0.129206827,0.006753105,0.069816404,0.003782288,0.990751309,0.265300333,2.240827648,1.495753398,0.044115295,0.609634994,0.000707199,0.015019819,0.544429727,0.001096089,0.109154595,29.58791027,1.282701614,1.24995291
e724bf56520010bf1952580038f63a38,24,0.187982133,0.216360116,0.148747559,0.328885575,0.304494546,0.843000069,0.868292158,0.883835484,0.928425869,0.53056269,0.212062209,1.529773359,0.129206827,0.006753105,0.069816404,0.003782288,0.990751309,0.265300333,2.240827648,1.495753398,0.044115295,0.609634994,0.000707199,0.015019819,0.544429727,0.001096089,0.109154595,29.58791027,1.282701614,1.24995291
61dd05ec2683509c5d7804b2bb7bc810,24,0.221598461,0.200305781,0.155033672,0.296068306,0.361365172,0.712292922,0.857453954,0.835421296,0.969971903,0.468988302,0.218679398,1.567911894,0.123764614,0.006374706,0.067917946,0.005277802,1.153215478,0.305438589,2.300799598,1.320851481,0.044419991,0.613851957,0.000725882,0.010929299,0.499505632,0.001055362,0.109588845,31.7811113,1.248002428,1.045352473
61dd05ec2683509c5d7804b2bb7bc810,24,0.221598461,0.200305781,0.155033672,0.296068306,0.361365172,0.712292922,0.857453954,0.835421296,0.969971903,0.468988302,0.218679398,1.567911894,0.123764614,0.006374706,0.067917946,0.005277802,1.153215478,0.305438589,2.300799598,1.320851481,0.044419991,0.613851957,0.000725882,0.010929299,0.499505632,0.001055362,0.109588845,31.7811113,1.248002428,1.045352473
f06c037049986c1f8a685c57dd200236,24,0.190969176,0.192265512,0.157119397,0.321840304,0.429748307,0.80100699,0.909906329,0.900971754,0.95992543,0.449695238,0.200024126,1.541038911,0.124703164,0.006782861,0.055889007,0.003915375,1.012422072,0.297324336,2.098381823,1.316450275,0.046675062,0.607388288,0.000689446,0.013816073,0.502324026,0.001112642,0.110783393,32.8074515,1.196683019,1.20241887
80e23909895e283132b3bfc9931ed3ba,24,0.189561231,0.188226042,0.157245767,0.321450646,0.443922877,0.795417322,0.902915525,0.907705217,0.955969257,0.464511647,0.200428079,1.591072454,0.124983968,0.006734318,0.060191,0.004016899,1.036446141,0.297883386,2.086051404,1.330817861,0.046459211,0.609074666,0.000695224,0.01377452,0.491041742,0.00111528,0.110949316,32.18650813,1.197113432,1.337193279
1e8a30433b1bde66340ed21b5b1aca79,24,0.243249657,0.170458045,0.160235166,0.323134342,0.342101705,0.750654948,0.847884038,0.854532525,0.888703508,0.474057202,0.22077566,1.567399246,0.128031591,0.006320384,0.05701281,0.004870961,1.138459626,0.306189488,2.333424185,1.087820699,0.044711807,0.602541102,0.000725078,0.010626084,0.445104322,0.001026714,0.109963722,32.88384041,1.270463088,1.096122269
5d68af3571279023d56bd2e68dcf0302,24,0.246776742,0.177554893,0.160833335,0.319822651,0.3338687,0.752009376,0.847862917,0.853710093,0.888336441,0.47231212,0.221463182,1.567442065,0.127674649,0.006326356,0.05794427,0.004912999,1.144525731,0.307643786,2.352348036,1.101844405,0.044743264,0.601961994,0.000726211,0.010759546,0.442354363,0.001024594,0.11009215,32.95208122,1.263422577,1.061570408
7cfc096d016630cf97c9d723026ee6be,24,0.247011296,0.203813354,0.160492221,0.295067013,0.284065681,0.749351194,0.886500285,0.845745815,0.873107946,0.474282378,0.215898619,1.382123362,0.127494837,0.006538595,0.059082843,0.005240705,1.156894549,0.297589399,2.286216707,1.153606489,0.044406937,0.602651005,0.000754488,0.012333317,0.437417973,0.00105026,0.110667029,32.86948262,1.3576577,1.339618909
a5490fe9a8b8c8ca7093d67f0a799e63,24,0.269036544,0.194003303,0.157471419,0.265721324,0.356880544,0.790453236,0.869494745,0.906627421,0.926153486,0.504081581,0.202283318,1.25080762,0.13405133,0.006286515,0.059246169,0.004793916,1.100906663,0.270729974,2.444361574,1.277009463,0.045952364,0.60878235,0.000704904,0.014206688,0.493797367,0.001037539,0.11075116,33.88696061,1.19504297,1.261696115
10d198fc72c231689e77c54481a9ac9e,24,0.252230163,0.190834007,0.158788502,0.27241892,0.314891566,0.774880937,0.88203423,0.904323865,0.928108516,0.494634335,0.200760099,1.34969684,0.134166399,0.006428599,0.059217517,0.004736348,1.110137885,0.272505737,2.38472572,1.294628877,0.045835113,0.610258379,0.000720393,0.014009898,0.491642561,0.001043256,0.110600071,33.59473242,1.234352715,1.352691936
0152a5182c416a35e054e84451a4aa0d,24,0.260708729,0.176944556,0.159138611,0.272102508,0.333730226,0.764768149,0.874350686,0.892000994,0.921342664,0.48340821,0.204375946,1.347584339,0.133220564,0.006268861,0.057753895,0.005075883,1.130517934,0.273685312,2.451183274,1.239270227,0.045889567,0.607875925,0.000709515,0.013455007,0.479071163,0.001029848,0.110755449,34.18999734,1.205410437,1.230652159
00e59f98283f2c330edaebac14f785aa,24,0.232639852,0.267072439,0.14548939,0.28623201,0.321684069,0.739950757,0.851486912,0.822064753,0.991862679,0.455393451,0.220780294,1.583846134,0.120484918,0.006700078,0.066746589,0.005007854,1.150181534,0.338513907,2.249748003,1.450772729,0.045225125,0.62130956,0.000787353,0.011660964,0.535087467,0.001098331,0.109171097,31.99758407,1.244035588,1.405805166
00e59f98283f2c330edaebac14f785aa,24,0.232639852,0.267072439,0.14548939,0.28623201,0.321684069,0.739950757,0.851486912,0.822064753,0.991862679,0.455393451,0.220780294,1.583846134,0.120484918,0.006700078,0.066746589,0.005007854,1.150181534,0.338513907,2.249748003,1.450772729,0.045225125,0.62130956,0.000787353,0.011660964,0.535087467,0.001098331,0.109171097,31.99758407,1.244035588,1.405805166
00e59f98283f2c330edaebac14f785aa,24,0.232639852,0.267072439,0.14548939,0.28623201,0.321684069,0.739950757,0.851486912,0.822064753,0.991862679,0.455393451,0.220780294,1.583846134,0.120484918,0.006700078,0.066746589,0.005007854,1.150181534,0.338513907,2.249748003,1.450772729,0.045225125,0.62130956,0.000787353,0.011660964,0.535087467,0.001098331,0.109171097,31.99758407,1.244035588,1.405805166
e724bf56520010bf1952580038f63a38,24,0.187982133,0.216360116,0.148747559,0.328885575,0.304494546,0.843000069,0.868292158,0.883835484,0.928425869,0.53056269,0.212062209,1.529773359,0.129206827,0.006753105,0.069816404,0.003782288,0.990751309,0.265300333,2.240827648,1.495753398,0.044115295,0.609634994,0.000707199,0.015019819,0.544429727,0.001096089,0.109154595,29.58791027,1.282701614,1.24995291
e724bf56520010bf1952580038f63a38,24,0.187982133,0.216360116,0.148747559,0.328885575,0.304494546,0.843000069,0.868292158,0.883835484,0.928425869,0.53056269,0.212062209,1.529773359,0.129206827,0.006753105,0.069816404,0.003782288,0.990751309,0.265300333,2.240827648,1.495753398,0.044115295,0.609634994,0.000707199,0.015019819,0.544429727,0.001096089,0.109154595,29.58791027,1.282701614,1.24995291
61dd05ec2683509c5d7804b2bb7bc810,24,0.221598461,0.200305781,0.155033672,0.296068306,0.361365172,0.712292922,0.857453954,0.835421296,0.969971903,0.468988302,0.218679398,1.567911894,0.123764614,0.006374706,0.067917946,0.005277802,1.153215478,0.305438589,2.300799598,1.320851481,0.044419991,0.613851957,0.000725882,0.010929299,0.499505632,0.001055362,0.109588845,31.7811113,1.248002428,1.045352473
61dd05ec2683509c5d7804b2bb7bc810,24,0.221598461,0.200305781,0.155033672,0.296068306,0.361365172,0.712292922,0.857453954,0.835421296,0.969971903,0.468988302,0.218679398,1.567911894,0.123764614,0.006374706,0.067917946,0.005277802,1.153215478,0.305438589,2.300799598,1.320851481,0.044419991,0.613851957,0.000725882,0.010929299,0.499505632,0.001055362,0.109588845,31.7811113,1.248002428,1.045352473
34d5126eb361a5d2d816cc6b03467ce0,24,0.198657984,0.193440472,0.163758395,0.372833308,0.578920176,0.824364916,0.888016673,0.907340179,0.953577858,0.462788878,0.199352778,1.532788504,0.12701246,0.007007994,0.059662212,0.00369831,0.987803283,0.27029047,2.064076636,1.419492035,0.046426621,0.611043532,0.000664316,0.018452721,0.510172072,0.001124702,0.110072773,33.34736416,1.298527494,1.494954251
27952b6aedc380e309552819acb8e051,24,0.189987277,0.208303298,0.163636624,0.355431567,0.483653753,0.82421629,0.879761227,0.897013397,0.977546322,0.468978706,0.201898729,1.581932811,0.125330678,0.006959097,0.061573843,0.003763605,0.984409442,0.278014588,2.091406301,1.545785344,0.046468776,0.61419086,0.000657084,0.019094283,0.523131465,0.00111499,0.110458682,33.49908238,1.238823626,1.397177689
89c594ed696e09ba8550d3f68a639bdb,24,0.194129821,0.195174313,0.16356445,0.351488493,0.485121124,0.820174807,0.876042458,0.903733655,0.967955114,0.468715722,0.199485565,1.571402413,0.124012506,0.006968376,0.063521321,0.003781154,0.980583489,0.270900996,2.079519837,1.582967781,0.046542003,0.612239157,0.000642487,0.019311638,0.523470381,0.001109396,0.110561259,33.37839962,1.241787673,1.383710736
9634e0ca37d313c03eb021e4dac10067,24,0.230376185,0.180542407,0.162769951,0.272236832,0.477341635,0.827637297,0.899655598,0.958278421,0.958571145,0.388384619,0.201573762,1.516591972,0.118666094,0.007218673,0.075684032,0.004095542,0.927508542,0.312095095,1.848043346,1.416337368,0.045376604,0.619501967,0.000556455,0.017449598,0.550105949,0.001124892,0.109425746,37.99156118,1.228326636,0.545412633
de8e76a82fbbbf4b32a885f3b887414e,24,0.2633648,0.205123117,0.163160439,0.27080212,0.424240954,0.79196163,0.84142669,0.826682966,0.970013796,0.429974769,0.182826647,1.590181624,0.114363483,0.007029121,0.067673859,0.004668139,1.059551947,0.311158914,1.858608494,1.161329821,0.046297268,0.633939073,0.000745308,0.015909803,0.545316892,0.001090642,0.107492797,32.73545783,1.028115,1.53070029
