uid,n_hit,aHIVdeath,aHIVslowrecov,aHIVtreatinit,alphaH,alphaHmul2010,atheta,chi,epsilonH,epsilonHmul2010,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,muDc,muH1,muH2,muK,multiplier,pEhigh,phiH,phiHmul2010,phiS,pR,pT,rho,sageA15,sigma,smul,theta,zeta
4598b211ee40b16c6ff86e49bad8fa99,34,2.61926711,0.695833942,1.16322914,0.723869899,0.712413665,20.43635147,0.234768143,0.529695626,0.402510475,0.542547139,0.412802117,0.488181118,0.440516321,0.462295219,0.164875435,1.289639819,0.088154595,0.005612521,0.108202222,0.020010069,0.288672984,0.395254082,2.260558495,4.228666489,0.028713493,0.642811659,0.001313651,0.003576539,0.882957949,0.000457056,0.794223307,0.088963295,0.418445743
9d92db26679bd80a89cca8a9310f9734,34,3.017332995,0.715390342,1.121945162,0.836269912,0.564802565,19.43095144,0.236498096,0.526732013,0.34909486,0.54526027,0.292632786,0.37223562,0.496728165,0.487395881,0.174131317,1.288825006,0.079179721,0.006158695,0.100933976,0.020155748,0.309896108,0.392168168,1.747371605,4.294781978,0.028302129,0.642569004,0.00131642,0.003756588,0.90053326,0.000554022,0.894626488,0.087213931,0.430356367
231a867327cacd9f1e0a328188df81b5,34,3.051940152,0.709332192,1.043355483,0.91419095,0.620010202,20.5616474,0.236660678,0.585882635,0.275547114,0.533414343,0.273526854,0.357360095,0.490926207,0.502163288,0.172545223,1.277190981,0.07720481,0.006132219,0.102232637,0.019697341,0.25135006,0.390115015,1.888420281,4.534251917,0.027378941,0.650080449,0.00130669,0.00358622,0.89188562,0.000568881,0.924898653,0.087737201,0.444610703
8bf1be3f86b3a6b394a39b16f3cd3982,34,2.346788328,0.766829332,1.208650176,0.97812814,0.702591978,24.63895717,0.235627114,0.562416366,0.326778602,0.511045439,0.301031982,0.347043858,0.380326078,0.533402566,0.162245138,1.267613363,0.103950493,0.005424062,0.091907607,0.018183033,0.315754465,0.403007113,2.101253653,3.995923244,0.028325519,0.647720046,0.001319353,0.00301318,0.836873831,0.000538793,0.912197552,0.08809785,0.388215986
40faef1f5c52a24edd8df02b5fe9f6d7,34,2.937640603,0.696118357,1.041080546,0.706936856,0.785724591,22.09494227,0.235585953,0.539767626,0.359327116,0.569878877,0.336992376,0.417725976,0.4565209,0.482625958,0.168760526,1.283646129,0.087283604,0.006943189,0.103208305,0.020134964,0.290782245,0.378957129,1.962936087,4.203468035,0.028363965,0.645976665,0.001298833,0.003620593,0.889528023,0.000527554,0.857405673,0.087013738,0.415179801
26b65a57f1fc5b1aeb29c14cf01979ea,34,2.896143849,0.699289424,1.096389185,0.811701968,0.537898542,20.37441346,0.235431015,0.498608094,0.413864164,0.542502102,0.30223984,0.388824724,0.449648834,0.467380974,0.172549548,1.305181234,0.07642242,0.005808479,0.114550337,0.020993923,0.25461752,0.394673465,1.699635617,4.365759367,0.028457946,0.635560847,0.001310137,0.003584388,0.901896575,0.000505307,0.831943246,0.087529331,0.436948301
eab5fc9026593e4b172a766bae03106e,34,3.037022883,0.710963828,1.048015335,0.775912074,0.70125373,21.27353348,0.234819587,0.539915537,0.352651849,0.547965098,0.294848336,0.414914501,0.485956532,0.478087356,0.169034107,1.290025691,0.081603193,0.005949788,0.105339588,0.019041258,0.27304947,0.386624314,1.750616524,4.245847805,0.027925279,0.645304956,0.001322442,0.003573029,0.893835987,0.000540258,0.824832841,0.085359476,0.427766233
43693110f51f177996207d3fd64921e8,34,2.696384947,0.714251345,1.118087863,0.707524721,0.762448576,22.43142681,0.233585362,0.586662735,0.312366809,0.537899131,0.314248288,0.332783353,0.436283456,0.53647693,0.158632631,1.282397991,0.092988047,0.00519556,0.102672132,0.016428289,0.274778624,0.379130301,1.903831328,3.856434031,0.031770221,0.647180047,0.001300948,0.003279477,0.877161607,0.000549058,0.862012351,0.085571557,0.407027813
88f64f417dc127291c2d9ce467bcc416,34,2.366006228,0.726393487,1.221329072,0.972573281,0.722468102,22.71902937,0.235113497,0.57049816,0.310676406,0.507485548,0.329741015,0.396664486,0.42548631,0.521057989,0.161504113,1.281388108,0.096610859,0.005426344,0.102831659,0.020592081,0.287503673,0.400764425,2.051411776,4.250250576,0.027403611,0.648073671,0.00129356,0.003318822,0.850450977,0.000510455,0.928053407,0.090389656,0.407052286
d24e7c69f243499c634a752fab28f9d4,34,2.526415375,0.57296619,1.060910007,0.555839415,0.797724425,23.03012661,0.231579121,0.615216641,0.372922199,0.515376625,0.34506919,0.328387008,0.358937637,0.489780727,0.167433518,1.28607128,0.09714633,0.004867602,0.101961884,0.015041779,0.280536494,0.403814747,2.001737391,3.789009398,0.033323607,0.643151804,0.001288467,0.002980918,0.814693751,0.000495296,0.814789487,0.089337305,0.424696735
0a7b2b3dd55c8f1c0937477389e9e4f8,34,3.298615798,0.730819511,0.976116349,0.775941816,0.765183637,22.2925354,0.234294268,0.527876334,0.342956796,0.575582679,0.2801616,0.424950556,0.507429318,0.478113726,0.169534794,1.284524707,0.080260798,0.00655169,0.103708776,0.02060286,0.313220238,0.374860771,1.728588881,4.31674239,0.026601972,0.65165795,0.001322777,0.003634281,0.898774966,0.000540528,0.814126363,0.084994046,0.422251314
039a4617bb7acbad06279490fcb41356,34,2.905420696,0.689679467,1.177820758,0.803546622,0.610161333,19.81284905,0.233908083,0.537325543,0.344917032,0.530427421,0.314879266,0.384571364,0.497768215,0.496871109,0.169810926,1.292403303,0.080738448,0.005663847,0.104801545,0.018971608,0.309216422,0.396023924,1.86971913,4.088051433,0.028555654,0.640261941,0.00129654,0.003717917,0.891085067,0.000539735,0.859319476,0.088288814,0.426417648
4e5d9fe34e870651898b5202c833ca06,34,2.937247133,0.757277326,1.090910187,0.790324429,0.689229323,18.87030222,0.236171818,0.512733925,0.378538878,0.556760671,0.357840216,0.491644886,0.455228728,0.449779089,0.171187068,1.296922272,0.076502203,0.005666424,0.110459563,0.022410819,0.251409071,0.384007808,1.766221149,4.518253961,0.026897616,0.6458776,0.001333779,0.003698963,0.901600372,0.000496317,0.805010688,0.086709089,0.442397418
2fac242820d8f3cd7caa5b8624608371,34,2.647611519,0.644326265,1.047938967,0.706455052,0.686628355,23.1832695,0.233340228,0.596857455,0.32618039,0.509385704,0.286892963,0.260277653,0.401344057,0.536974202,0.166929259,1.284267101,0.095400789,0.005092152,0.089791607,0.014756098,0.353120355,0.404566586,2.008808919,3.693230008,0.033339687,0.638967009,0.001314129,0.002836212,0.84398822,0.00053253,0.835991196,0.087495061,0.419537776
e61acf11a13b6e1be7b0b98315a1d836,34,2.852763143,0.662998165,0.932364806,0.583532136,0.686003442,23.03703519,0.233082051,0.552570018,0.439671631,0.553958352,0.330216412,0.299199429,0.335482762,0.482494472,0.175219456,1.300793192,0.092779245,0.005123821,0.099388512,0.015647369,0.317839174,0.392584732,1.809693598,3.831165384,0.033084354,0.644793197,0.001330735,0.002859679,0.842890424,0.000509666,0.725468565,0.08629167,0.411947073
067342273d515e475a288aa9780c1b6c,34,2.627542377,0.727860323,1.189462624,0.813106787,0.714431768,19.40864958,0.237711663,0.522353419,0.376848023,0.531779157,0.388818383,0.516910772,0.465461442,0.475149029,0.165818267,1.289094655,0.082714909,0.005806796,0.108808837,0.021846383,0.261126155,0.395577148,2.110072386,4.562781069,0.027112346,0.639714071,0.001314263,0.003714753,0.897928798,0.000485561,0.851161159,0.088837605,0.437296409
6d0b49ec90e6713f34fe3b3676de06ab,34,2.804364316,0.740824963,1.024260107,0.750447409,0.74578053,21.61907755,0.235053764,0.504656249,0.385754438,0.559614499,0.313575405,0.469606872,0.446326045,0.464355984,0.16582258,1.291862279,0.087217228,0.006499663,0.10840975,0.020764185,0.290653624,0.388937891,1.686090055,4.564011167,0.026783529,0.643551617,0.001320944,0.003589469,0.870365689,0.000513601,0.824282031,0.086676872,0.422069041
fdf424814c173122bdc13d5e7324f4fa,34,3.239040958,0.696859892,1.078615506,0.914445493,0.549740185,19.19626613,0.234845424,0.503020231,0.307506115,0.525724101,0.304797882,0.462155295,0.481306532,0.465352931,0.166268669,1.304623095,0.080688857,0.005972717,0.100878675,0.021627387,0.335062365,0.390495168,1.777285616,4.560611036,0.026590973,0.649213808,0.001302648,0.003666021,0.897780689,0.000477388,0.884489033,0.089224048,0.445129668
53364043363b712daa137ea9041834b4,34,2.433853882,0.709207451,1.236997982,0.832024638,0.703877621,20.32138381,0.234611208,0.514891684,0.394357684,0.52594483,0.351599322,0.391354766,0.462330976,0.47918887,0.156099025,1.307245883,0.090455912,0.004671018,0.114084979,0.020961567,0.286213764,0.395537379,1.532373924,4.191717992,0.027126371,0.627503726,0.001311347,0.003361327,0.889804383,0.000488548,0.91656078,0.085911048,0.426383369
06709a29963d06b730d4b572c67faa43,34,2.830232591,0.680027865,1.106417815,0.789139333,0.748206488,22.4280888,0.233704856,0.558181971,0.334762391,0.556149085,0.321310278,0.366822183,0.497586359,0.483973666,0.159292839,1.292863406,0.096566929,0.006310173,0.107688912,0.018049737,0.304101082,0.385643624,1.894794813,4.468075502,0.027456832,0.651610757,0.001313951,0.003508579,0.846699346,0.000560234,0.953298317,0.086142374,0.410365596
250af246190d4e09027b8aa58b6af9b2,34,2.775198058,0.75810181,0.996589798,0.773188505,0.726907554,20.65618613,0.235761297,0.51097236,0.376066564,0.553880564,0.290362828,0.39594448,0.447841629,0.485987397,0.16748858,1.287123568,0.085190139,0.00588939,0.106672527,0.020763056,0.303061213,0.388127856,1.660229162,4.436230048,0.027619877,0.641320147,0.001324267,0.003472152,0.885115117,0.000528458,0.860281441,0.086251566,0.42372944
a8708b3712e572077bb325ce6437c7b1,34,2.530883627,0.630960362,1.067380005,0.656106735,0.662769468,22.59366049,0.233764802,0.581801544,0.362456476,0.512972134,0.329012892,0.281144303,0.405053927,0.530522981,0.165110441,1.285939253,0.09731387,0.005233844,0.08975911,0.014745509,0.34997464,0.403131225,2.039049251,3.686975246,0.033839028,0.637576919,0.001318616,0.002900677,0.847655114,0.000513765,0.830151096,0.087219434,0.414440653
9882f8fab46354691fac2444cc1b1640,34,2.915813089,0.711735917,1.09416959,0.9552054,0.582969864,20.7804025,0.237733534,0.565935913,0.29986407,0.536379075,0.290633966,0.363300755,0.477765945,0.501368534,0.170326602,1.280917479,0.08282912,0.006254737,0.10210341,0.020175518,0.250803852,0.391788049,1.892538475,4.650392822,0.027267365,0.648425118,0.001314201,0.003569687,0.885897043,0.000568089,0.976030931,0.08740286,0.433238272
cc1608e85b58d47ed93f7de7e372e85c,34,2.89659234,0.726557164,1.037732189,0.711431038,0.829950648,21.64495696,0.236259255,0.537225674,0.350450067,0.5717572,0.328156156,0.440215344,0.474054175,0.486862058,0.16612261,1.279439604,0.085619288,0.006696468,0.10195691,0.02034392,0.265420896,0.372557007,1.936329087,4.206675829,0.027858675,0.648840338,0.00130746,0.003639541,0.900654351,0.000540859,0.832645426,0.085782585,0.41576685
297c524e610327405d75c613c1bcd3a6,34,2.882145986,0.737913653,1.004005078,0.738159773,0.76782606,20.90954861,0.235657907,0.543588577,0.352501434,0.551621416,0.26941175,0.379369938,0.450248893,0.505785949,0.167863364,1.289834142,0.086141139,0.005696521,0.110330169,0.019197355,0.266258451,0.384236432,1.728572684,4.220169317,0.02830755,0.647956452,0.001281266,0.00357133,0.876495308,0.000569191,0.896785902,0.088303733,0.426574957
7d509d02663ce2cfdaae841a9df70bdd,34,2.509762677,0.614601983,1.049809411,0.595688998,0.64625671,23.33906031,0.229856461,0.578947653,0.410172573,0.510438548,0.386669757,0.413242402,0.390389668,0.490328479,0.163519413,1.284276562,0.096676777,0.004976077,0.099695546,0.014415899,0.352435321,0.410775542,2.264873899,3.709097869,0.033194721,0.646664406,0.001301125,0.003060082,0.818052579,0.000461309,0.754410829,0.089794815,0.416841555
acb17923c983844db50fe6cd1940e7be,34,2.787662411,0.622148829,1.165263542,0.71179207,0.571266557,22.06944488,0.23279066,0.542809369,0.387443584,0.535521932,0.348724451,0.358981735,0.437132372,0.505408584,0.167288716,1.298238233,0.092881723,0.005855883,0.104033302,0.016376479,0.318866847,0.396524465,2.102203416,3.89963785,0.031895635,0.647247316,0.001298125,0.003532966,0.85698771,0.000526119,0.839045535,0.088788538,0.40426844
44fa6947073184b32f874337f787ec79,34,2.684062042,0.701820518,1.125557677,0.752889723,0.714468308,20.19408104,0.236326038,0.543469138,0.386737635,0.538681014,0.395660976,0.480739893,0.440791987,0.464977949,0.167918328,1.293273623,0.083757143,0.005781588,0.11064711,0.02021749,0.264090395,0.395673718,2.243849115,4.400654942,0.028093823,0.641657394,0.001312805,0.0036041,0.887534981,0.000478883,0.797887784,0.08905621,0.43410741
5d2d578f6d138b2dab13eb80fadeb0d1,34,2.706824572,0.586955239,1.041537817,0.610660021,0.776338762,20.09642031,0.232459103,0.598265904,0.358077359,0.534538477,0.354859123,0.4165627,0.411349496,0.463673067,0.167738471,1.291096827,0.084682855,0.00511225,0.109155538,0.018250687,0.249029111,0.391817932,1.788944365,4.014854817,0.03169126,0.647984557,0.001296043,0.003406218,0.854285183,0.000490059,0.806124024,0.088735756,0.44570404
25c3854d4ab2756cc17070ce7f844ee2,34,2.827493327,0.762391778,1.012675285,0.82920863,0.741972947,19.26276663,0.235731166,0.527539841,0.344620147,0.54584673,0.255110554,0.38674669,0.484945349,0.493121245,0.168406186,1.286446654,0.079600337,0.00538838,0.111057837,0.020869111,0.256857656,0.386565396,1.508232748,4.367310121,0.026909794,0.64372589,0.001302241,0.003601823,0.88478741,0.000561954,0.893792482,0.08743086,0.438445641
056309203f756ff43e2d7de6095348d2,34,2.945994051,0.721256576,1.090601818,0.847828242,0.716843303,21.24827627,0.234243456,0.53868658,0.342001332,0.550908869,0.296693268,0.423544409,0.528140192,0.47992748,0.163646643,1.292010705,0.082615297,0.00596407,0.108067657,0.019679004,0.262763817,0.381803098,1.747935148,4.247647615,0.026416503,0.65036863,0.00132363,0.003659099,0.893436172,0.000560538,0.834732048,0.085087964,0.423560222
28a06362193f740ebe4158522d51db55,34,3.021416117,0.776970216,0.988629734,0.770537435,0.792825505,19.28505689,0.235988771,0.538531484,0.314844551,0.550378045,0.246391607,0.409602659,0.497973977,0.492534531,0.169225812,1.281864361,0.076448543,0.005705105,0.108776987,0.020561347,0.256723125,0.382907013,1.579910379,4.461842104,0.02649498,0.643691396,0.001296552,0.003690125,0.898223163,0.00057114,0.886115469,0.086853365,0.445484183
d9c004d26c0a3205153d947430107258,34,3.168709746,0.779797103,0.981443958,0.834204061,0.754069001,20.41262758,0.235630183,0.51137679,0.333719206,0.560220686,0.255966744,0.460574547,0.527448854,0.478903044,0.170479706,1.286154884,0.077098275,0.006612777,0.105408753,0.021464794,0.298422011,0.383961191,1.600558006,4.467182947,0.026303807,0.650603968,0.001322137,0.003765084,0.894079758,0.000554009,0.829987414,0.08623998,0.428635014
